""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subObsID"	"uniqObsID"	"response_agent_original"	"exposure_material_1"	"exposure_material_2"	"signature_file"	"complete_signature_file"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"BTF3"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"BTF3"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"GNG7"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"GNG7"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"CDK19"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"CDC2L6"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"PANX2"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"PANX2"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"GLRX5"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"GLRX5"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"BSG"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"BSG"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"FCRLA"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"FCRLA"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"FAU"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"FAU"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"FOXO1"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"FOXO1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"SNURF"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"SNURF"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"CDC34"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"CDC34"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"FBXO7"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"FBXO7"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"VNN2"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"VNN2"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"RPS8"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"RPS8"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"RPS20"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"RPS20"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"FBL"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"FBL"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"GMCL1"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"GMCL1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"EEF2"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"EEF2"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"BANK1"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"BANK1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"IL7R"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"IL7R"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"ABHD5"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"ABHD5"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"PRDX2"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"PRDX2"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"RPL7A"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"RPL7A"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"SNRPN"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"SNRPN"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"EEF1A1"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"EEF1A1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"DCAF6"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"IQWD1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"PLEK2"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"PLEK2"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"TOPORS"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"TOPORS"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"MGAM"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"MGAM"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"RPL11"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"RPL11"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"WLS"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"GPR177"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"RGCC"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"C13orf15"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"RPL37A"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"RPL37A"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"GPR183"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"GPR183"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"TGM3"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"TGM3"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"RPS24"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"RPS24"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"RPL14"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"RPL14"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"TMCO3"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"TMCO3"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"TOMM7"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"TOMM7"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"RPS13"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"RPS13"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"HINT1"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"HINT1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"CD46"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"CD46"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"RPLP1"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"RPLP1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"EIF3F"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"EIF3F"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"SGK1"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"SGK1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"PITHD1"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"C1orf128"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"PYGL"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"PYGL"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"NAMPT"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"PBEF1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"CMTM2"	"gene expression"	"down"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"4"	"32"	"CMTM2"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_32.txt"	"hipciof_gene_complete_19047440_32.txt"
