""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comment"	"publication_reference_url"	"subObsID"	"uniqObsID"	"response_agent_original"	"signature_file"	"complete_signature_file"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"SPAG8"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"SPAG8"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"ZNF395"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"ZNF395"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"NOD2"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"CARD15"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"RASAL1"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"RASAL1"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"GDF11"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"GDF11"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"CADM1"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"CADM1"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"PPP2R5A"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"PPP2R5A"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"CA5A"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"CA5A"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"CLEC11A"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"CLEC11A"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"GHR"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"GHR"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"DIDO1"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"DIDO1"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"DHRS9"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"DHRS9"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"VNN3"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"VNN3"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"MS4A4A"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"MS4A4A"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"IKZF4"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"ZNFN1A4"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"CALCB"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"CALCB"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"CEBPD"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"CEBPD"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"GAA"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"GAA"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"WASF3"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"WASF3"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"CTSK"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"CTSK"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"PLD3"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"PLD3"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"LPA"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"LPA"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"ADD3"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"ADD3"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"TM6SF1"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"TM6SF1"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"VNN1"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"VNN1"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"PIN1P1"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"PIN1L"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"EMP3"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"EMP3"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"TPST2"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"TPST2"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"PTTG3P"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"PTTG3"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"KIFC3"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"KIFC3"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"MAPK12"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"MAPK12"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"CYBA"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"CYBA"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"RAI2"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"RAI2"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"CFAP410"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"C21orf2"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"PKD2L1"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"PKD2L1"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"SP2"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"SP2"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"CNR1"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"CNR1"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"DXO"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"DXO"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"SLC11A1"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"SLC11A1"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"FARP1"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"FARP1"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"KLK12"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"KLK12"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"TP53TG5"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"C20orf10"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"CHGA"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"CHGA"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"CA6"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"CA6"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"EVX1"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"EVX1"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"SCAND1"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"SCAND1"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"TCEAL9"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"WBP5"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"GPRC5C"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"GPRC5C"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"CD180"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"CD180"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"INTS6"	"gene expression"	"down"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"2"	"150"	"INTS6"	"hipciof_gene_19155521_150.txt"	"hipciof_gene_complete_19155521_150.txt"
